accommodation_id,Sector,Property Reg Number,Account Name,Rating,Address City/Town,Address County,Eircode/Postal code,Latitude,Longitude,Owner(s) as it appears on Register,Total Units
591,13,BBL11016,O'Sheas Ceol Na hAabhann,4.0,Kenmare,4.0,V93 HK7X,51.89231,-9.60046,Therese O'Shea,4
592,13,BBL11197,Curragh Plains,4.0,Curragh,4.0,R56 XT20,53.14924,-6.792,Anne Noone,5
593,13,BBL10200,Channel View,4.0,Baltimore,4.0,P81 YN12,51.4847,-9.35708,Margaret Harrington,5
594,13,BBL11319,Fitzgeralds Farmhouse & Equestrian Centre,4.0,Abbeyfeale,4.0,V94 YY47,52.3719,-9.30245,Lisa Fitzgerald,4
595,13,BBL11437,Rocksberry B&B,4.0,Castlebar,4.0,F23 E377,53.83535,-9.33986,Bernadette Walsh,4
596,2,GAS07571,Coach House,4.0,Butlerstown,4.0,X91 HH58,52.22816,-7.18364,Desmond O'Keeffe,7
597,13,BBL11594,Avondale House,4.0,Roosky,4.0,N41 Y0R2,53.82984,-7.92905,Carmel Davis,3
598,13,BBL10751,Dun Roamin,4.0,Galway City,4.0,H91 C9N1,53.26465,-9.0662,Larry Bogan,4
599,2,GAS08014,Glenview,4.0,Ballinamore,4.0,N41 N6V4,54.02689,-7.7975,Teresa Kennedy,6
600,2,GAS07637,Greenmount House,4.0,Dingle,4.0,V92 DX99,52.13831,-10.26292,Gareth Curran,14
601,2,GAS07985,Laragh House,4.0,Kilkenny,4.0,R95 XH99,52.63963,-7.24948,Helen Cooney,8
602,2,GAS07986,Lismar Guesthouse,4.0,Dundalk,4.0,A91 E223,53.9988,-6.40689,Leon Kinsella,11
603,1,HHS04289,Four Seasons Hotel,4.0,Carlingford,4.0,A91 W685,54.03931,-6.18156,Frank McKenna,58
604,1,HHS04290,Vaughan Lodge,4.0,Lahinch,4.0,V95 WF30,52.93353,-9.34102,Michael Vaughan,32
605,1,HHS04297,Brooklane Hotel,4.0,Kenmare,4.0,V93 T289,51.88359,-9.5918,Una Brennan,20
606,8,SCS08784,Inish Beg Estate,4.0,Baltimore,4.0,P81 CX60,51.52197,-9.35141,Paul Keane,9
607,1,HHS04314,The Corralea Court Hotel,4.0,Tuam,4.0,H54 YE00,53.51456,-8.85099,Patrick Kaczynski,28
608,1,HHS04294,Viking Hotel Waterford,4.0,Waterford,4.0,X91 Y657,52.24228,-7.16473,Karen Dollery,98
609,13,BBL33316,Greenmount House,4.0,Kinsale,4.0,P17 W320,51.7085,-8.49824,Theresa Murphy,3
610,3,HOS010036,Newgrange Lodge,4.0,Drogheda,4.0,A92 PP89,53.6946,-6.44275,Leon Kinsella,114
611,8,SCS08800,East Clare Holiday Village,4.0,Bodyke,4.0,V94 RWH9,52.89988,-8.5976,Ger Teefy,8
612,2,GAS07987,Castlewood House,4.0,Dingle,4.0,V92 XF61,52.14131,-10.28615,Brian & Helen Heaton,12
613,1,HHS04350,The Holiday Hotel,4.0,Galway city,4.0,H91 DYT3,53.25996,-9.07563,Martin Coyne,10
614,1,HHS04302,Clanard Court Hotel,4.0,Athy,4.0,R14 FY90,52.99874,-6.95985,Mary Fennin Byrne,45
615,1,HHS04335,The Huntsman Inn,4.0,Galway,4.0,H91 D5DW,53.28133,-9.03389,Stephen Francis,14
616,8,SCS08780,Castlerosse Park Resort,4.0,Killarney,4.0,V93 VN5P,52.06596,-9.53998,Mark Bowe,38
617,1,HHS04283,Ballyliffin Lodge & Spa,4.0,Ballyliffin,4.0,F93 XR25,55.28018,-7.39536,Ron  Kerrigan,40
618,8,SCS08789,Castle Gardens Holiday Homes,4.0,Bunratty,4.0,V95 Y208,52.69685,-8.81216,Gerry Quinn,10
619,8,SCS08791,Dunkerron Holiday Homes,4.0,Kenmare,4.0,V93 NH2T,51.87758,-9.62233,Gerry Quinn,3
620,3,HOS010031,Brú Hostel,4.0,Cork,4.0,T23 CD00,51.90145,-8.46606,Aoife  Milward,73
621,1,HHS04325,Talbot Carlow,4.0,Carlow,4.0,R93 Y504,52.84029,-6.96468,Daniel McCarthy,84
622,1,HHS04313,Pier Head Hotel Spa and Leisure Centre,4.0,Mullaghmore,4.0,F91 AP8H,54.4669,-8.44759,John McHugh,37
623,1,HHS04317,Court Yard Hotel,4.0,Leixlip,4.0,W23 E9T1,53.36402,-6.48879,Yvonne Moriarty,40
624,1,HHS04318,The Fáilte Hotel,4.0,Killarney,4.0,V93 N625,52.05941,-9.50682,Paudie O'Callaghan,14
625,8,SCS08859,Decoy Country Cottages,4.0,Navan,4.0,C15 YY7N,53.60422,-6.58513,Paula Irwin,8
626,3,HOS010035,The Benwiskin Centre,4.0,Ballintrillick,4.0,F91 A389,54.41284,-8.39049,Noreen Duignan,8
627,1,HHS04316,Bunratty Manor Hotel,4.0,Bunratty,4.0,V95 N2D7,52.69858,-8.81805,Maureen Wallace,20
628,2,GAS07991,Rose Lodge Guesthouse,4.0,Cork,4.0,T12 PY06,51.89624,-8.48875,Gearoid Dinneen,15
629,1,HHS04386,The Shamrock Inn Hotel,4.0,Lahinch,4.0,V95 A4TX,52.93225,-9.34589,Alan Logue,10
630,1,HHS04377,The Atlantic Hotel,4.0,Lahinch,4.0,V95 D525,52.93236,-9.34587,Alan Logue,14
631,1,HHS04384,Travelodge Dublin Airport Ballymun,4.0,Dublin 9,4.0,D09 W8H7,53.39653,-6.26317,Barath Ramanathan,125
632,1,HHS04393,Maudlins House Hotel,4.0,Naas,4.0,W91 VR4R,53.23167,-6.64028,David Fagan,27
633,1,HHS04327,Óstán Ceann Sibéal,4.0,Ballyferriter,4.0,V92 Y4EK,52.16577,-10.40696,Aodh O Currain,26
634,1,HHS04352,Broadhaven Bay Hotel,4.0,Belmullet,4.0,F26 D8N7,54.21816,-9.97688,Eamonn Padden,90
635,8,SCS08820,Pondlodge Holiday Cottages,4.0,Bantry,4.0,P75 N978,51.67247,-9.47488,Annette O'Donovan,9
636,1,HHS04340,Premier Inn Dublin Airport,4.0,Swords,4.0,K67 E4A6,53.44496,-6.22619,Laura Svarce,213
637,1,HHS04324,Newbury,4.0,Mullingar,4.0,N91 YP9Y,53.52424,-7.34702,Garvan Mc Ginley,26
638,1,HHS04375,Hotel Doolin,4.0,Doolin,4.0,V95 DE2X,53.01597,-9.37703,Donal Minihane,17
639,8,SCS08815,Cahermore Holiday Village,4.0,Enniscrone,4.0,F26 P302,54.22006,-9.0919,Anthony O'Hora,3
640,1,HHS04374,Scholars Townhouse Hotel,4.0,Drogheda,4.0,A92 ED71,53.71798,-6.34867,Mark McGowan,16
641,1,HHS04361,Anglers Rest Hotel,4.0,Headford,4.0,H91 PN77,53.4695,-9.10668,Frank Heneghan,15
642,1,HHS04347,Airport View House Hotel,4.0,Lusk,4.0,K45 A270,53.50643,-6.19672,Gerry Butterly,21
643,6,CCS00332,Ferrybank Caravan Park,4.0,Wexford,4.0,Y35 PP64,52.34498,-6.45306,Mateusz Slazyk,77
644,1,HHS34011,Amber Springs Hotel & Health Spa,4.0,Gorey,4.0,Y25 FY07,52.66812,-6.29034,Eibhear Coyle,127
645,1,HHS04358,O'Shea's Hotel,4.0,Dublin 1,4.0,D01 W303,53.35077,-6.25493,Declan Bolger,35
646,1,HHS04357,Coachmans Hotel,4.0,Kenmare,4.0,V93 DT92,51.87946,-9.58369,Siobhan Jones,11
647,1,HHS04405,Cooneys Hotel,4.0,Ballymahon,4.0,N39 V6K6,53.56387,-7.76442,Michael Cooney,12
648,1,HHS04387,Station House Hotel Letterkenny,4.0,Letterkenny,4.0,F92 ERV1,54.94568,-7.74021,Brian Gallagher,81
649,1,HHS04346,Carlton Blanchardstown,4.0,Dublin 15,4.0,D15 EYX5,53.41881,-6.38074,John Varley,155
650,1,HHS32606,Leitrim Marina Hotel,4.0,Leitrim Village,4.0,N41 AE86,53.98859,-8.06691,Patrick Kaczynski,16
651,1,HHS04379,The Gandon Inn,4.0,Emo,4.0,R32 A256,53.09204,-7.17955,Fiona Hyland,10
652,8,SCS08818,Mount Falcon Holiday Cottages,4.0,Ballina,4.0,F26 H744,54.06683,-9.15164,Alan Maloney,14
653,1,HHS04359,River Forest Hotel,4.0,Leixlip,4.0,W23 EP82,53.37104,-6.48698,Niamh Foley,10
654,3,HOS010041,Tullyarvan Mill Hostel,4.0,Buncrana,4.0,F93 EC9V,55.14405,-7.45264,Michael Diver,51
655,8,SCS08831,Castle Quay,4.0,Bandon,4.0,P72 F899,51.70063,-8.60373,Mairead McCarthy,3
656,8,SCS08825,Castlemartyr Golf Lodges & Mews,4.0,Castlemartyr,4.0,P25 X300,51.91126,-8.06286,Brendan Comerford,31
657,8,SCS08836,Lakeside Holiday Cottages,4.0,Killaloe,4.0,V94 VAK0,52.8126,-8.45427,Carl Hanratty,16
658,8,SCS08835,The Avenue Holiday Cottages,4.0,Killarney,4.0,V93 KVY9,52.05854,-9.50068,Aoibheann O'Leary,8
659,8,SCS08832,Cluain Raite,4.0,Bunratty,4.0,V95 PP20,52.69887,-8.81978,Gerry Quinn,10
660,1,HHS34323,Carrygerry Country House,4.0,Newmarket-On-Fergus,4.0,V95 FE81,52.7008,-8.93864,Gillian  Ennis,11
661,1,HHS04369,Metro Hotel Dublin Airport,4.0,Dublin 9,4.0,D09 H5C9,53.40092,-6.26395,Mark Williams,92
662,8,SCS08854,Quality Youghal Holiday Homes,4.0,Youghal,4.0,P36 NR25,51.925,-7.87263,Allen Mc Enery,10
663,8,SCS08851,Farren Lee Holiday Cottages,4.0,Ovens,4.0,P31 W082,51.89029,-8.70074,David Keohane,15
664,8,SCS08856,Kenmare Bay Cottages,4.0,Kenmare,4.0,V93 HY28,51.88135,-9.60239,Andrew Reese,28
665,8,SCS08860,Knightsbrook Holiday Cottages,4.0,Trim,4.0,C15 WYF4,53.54844,-6.7644,Clara Clarke,28
666,1,HHS04391,The McWilliam Park Hotel,4.0,Claremorris,4.0,F12 D1W3,53.72544,-8.98951,Lukas Kodl,103
667,1,HHS04394,Baileys Hotel Cashel,4.0,Cashel,4.0,E25 XF79,52.51579,-7.88999,Phil Delaney,20
668,8,SCS08863,Doonbeg The Links,4.0,Doonbeg,4.0,V15 KH39,52.74675,-9.50401,Joe Russell,8
669,1,HHS04403,Kilkenny House Hotel,4.0,Kilkenny,4.0,R95 EC89,52.66729,-7.26669,Edward Dore,32
670,1,HHS32492,Aran Islands Hotel,4.0,Aran Islands,4.0,H91 DH27,53.1178,-9.67561,Niall Madigan,22
671,1,HHS04406,The Ellison,4.0,Castlebar,4.0,F23 V279,53.85352,-9.30547,Loretto Masterson,85
672,7,WSL41228,Magherabeg Holiday Park,3.0,Downings,3.0,F92 V2XT,55.201,-7.83139,Eileen Connor,10
673,1,HHS04410,Parkview Hotel,4.0,Newtownmountkennedy,4.0,A63 FX72,53.0921,-6.11257,John Gallagher,60
674,1,HHS04413,Earls Court Hotel,4.0,Killarney,4.0,V93 E782,52.05168,-9.50477,Emer Moynihan,30
675,1,HHS04414,Murphy's Hotel,4.0,Tubbercurry,4.0,F91 K29K,54.0533,-8.73133,Paul Murphy,21
676,1,HHS04417,The George Boutique Hotel,4.0,Limerick,4.0,V94 FC65,52.66252,-8.62891,Altaf Khan,125
677,1,HHS04416,Breaffy Woods Hotel,4.0,Castlebar,4.0,F23 R599,53.84479,-9.23682,Wilson Bird,120
678,1,HHS04421,Inishbofin House Hotel,4.0,Inishbofin,4.0,H91 RK71,53.61371,-10.20612,Nigel Coffey,34
679,8,SCS08866,Fota Island Lodges,4.0,Carrigtwohill,4.0,T45 HX62,51.8976,-8.29561,John O'Flynn,75
680,1,HHS04425,Lawlor's of Naas,4.0,Naas,4.0,W91 Y65N,53.2196,-6.66061,Dee Nix,138
681,1,HHS04427,The Lodge At Castle Leslie Estate,4.0,Glaslough,4.0,H18 FY04,54.31628,-6.89582,Eimear Winters,50
682,10,SCL15564,Ivy House,4.0,Valentia Island,4.0,V23 E275,51.92099,-10.28886,Mary Foran,1
683,1,HHS04432,The Dolphin Hotel and Restaurant,4.0,Inishbofin,4.0,H91 C9F4,53.61573,-10.19856,Patrick Coyne,11
684,8,SCS34381,Waterford Castle Garden Lodges & Golf Resort,4.0,Ballinakill,4.0,X91 Y722,52.25338,-7.05941,Gillian O'Dea,45
685,1,HHS04441,Kinnitty Castle Hotel,4.0,Birr,4.0,R42 CY50,53.10256,-7.69781,Cora Dwyer,37
686,1,HHS04439,Seafield Hotel & Spa Resort,4.0,Gorey,4.0,Y25 DP70,52.67519,-6.21407,Micheál Cunningham,102
687,8,SCS08871,Downings Coastguard Cottages,4.0,Letterkenny,4.0,F92 WP5V,55.19274,-7.81978,Seamus McGinley,20
688,8,SCS08873,Rockhill Holiday Park,4.0,Kerrykeel,4.0,F92 TY22,55.13738,-7.67183,Chris & Attracta Carberry,8
689,8,SCS08874,The Old Stable Mews,4.0,Glaslough,4.0,H18 RX05,54.31985,-6.88977,Eimear Winters,12
690,8,SCS08826,Ballybunion Golf Holiday Homes,4.0,Ballybunion,4.0,V31 CF95,52.49531,-9.65725,Padraig Hanrahan,8
691,1,HHS04456,Kettle's Country House Hotel,4.0,Swords,4.0,K67 HC57,53.48244,-6.28824,Colin Kettle,26
692,8,SCS08876,Berehaven Lodge,4.0,Castletownbere,4.0,P75 YA37,51.65905,-9.83366,Mary Power,16
693,1,HHS04457,Feerick's Hotel,4.0,Rathowen,4.0,N91 PT18,53.65685,-7.52121,John Feerick,13
694,1,HHS04461,Charleville Park Hotel & Leisure Club,4.0,Charleville,4.0,P56 V268,52.36436,-8.68326,Maxine  Wells,91
695,1,HHS34543,Shearwater Hotel & Spa,4.0,Ballinasloe,4.0,H53 F5P9,53.32646,-8.21952,Michael Janusz,104
696,1,HHS04466,Moycarn Lodge and Marina,4.0,Ballinasloe,4.0,H53 AC83,53.32145,-8.1971,Michael Dolan,15
697,1,HHS04468,Dublin Citi Hotel,4.0,Dublin 2,4.0,D02 X466,53.34433,-6.26361,Daniel Walczak,27
698,2,GAS08012,Hillview House,4.0,Lusk,4.0,K45 RP03,53.54207,-6.14817,Leo Fynes,10
699,2,GAS08010,Leeson Bridge House,4.0,Dublin 4,4.0,D04 AH22,53.33171,-6.25297,Derek Byrne,19
700,1,HHS41349,Coach House Hotel,4.0,Oranmore,4.0,H91 PC8A,53.26862,-8.93002,Fabiano Mulas,15
701,1,HHS04473,The Clonakilty Hotel,4.0,Clonakilty,4.0,P85 KN30,51.62316,-8.88542,Patrick Kaczynski,31
702,5,SCS09246,Park Place Apartments,4.0,Killarney,4.0,V93 AY0A,52.06161,-9.51107,Paul O'Neill,17
703,3,HOS010046,Sleepzone,4.0,Galway city,4.0,H91 TD66,53.27668,-9.05057,Ronan Garvey,192
704,6,CCS00336,Doolin Riverside Caravan and Camping Park,4.0,Doolin,4.0,V95 KP99,53.01636,-9.38012,David O'Connor,50
705,1,HHS04479,The Glencarn Hotel,4.0,Castleblayney,4.0,A75 AP92,54.12104,-6.7401,Damian Borden,31
706,3,HOS010048,Castle Hostel,4.0,Tralee,4.0,V92 FP80,52.26906,-9.7015,Michael Gaine,26
707,1,HHS04482,Kathleens Country House,4.0,Killarney,4.0,V93 X642,52.06857,-9.51614,LIN ZHU,17
708,1,HHS04483,Keenan's of Tarmonbarry,4.0,Tarmonbarry,4.0,N39 W968,53.74204,-7.91808,David Keenan,13
709,3,HOS010049,The Burren Hostel,4.0,Lisdoonvarna,4.0,V95 WP40,53.02886,-9.29348,Ronan Garvey,120
710,6,CCS00337,Glen of Aherlow Caravan & Camping Park,4.0,Aherlow,4.0,E34 NH58,52.41998,-8.18787,George & Rosaline Drew,40
711,8,SCS08884,The Woodland Villas at Parknasilla Resort & Spa,4.0,Sneem,4.0,V93 EK71,51.81567,-9.87479,Donald Morrissy,38
712,5,SCS09247,Courtyard Lodges at Parknasilla,4.0,Sneem,4.0,V93 EK71,51.81567,-9.87479,Donald Morrissy,24
713,1,HHS04494,Kilians Lodge Hotel,4.0,Mullagh,4.0,A82 C9R6,53.81138,-6.94549,Jo O’Dwyer Kerins,10
714,5,SCS09248,Jameson Court,4.0,Salthill,4.0,H91 VKP0,53.26021,-9.07534,Elaine Boyle,28
715,1,HHS04497,The Millhouse,4.0,Slane,4.0,C15 FFK7,53.70286,-6.53683,Lisa Slevin,15
716,2,GAS08019,Castle Leslie Estate,4.0,Glaslough,4.0,H18 FY04,54.31628,-6.89582,Samantha Leslie,21
717,2,GAS08018,Townsend House,4.0,Birr,4.0,R42 TK88,53.09882,-7.9095,Martin Kearns,9
718,8,SCS08885,Kilronan Castle Cottages,4.0,Ballyfarnon,4.0,F52 R867,54.06524,-8.177,Andrew McGovern,10
719,7,WSL37007,Hamill's Bed and Breakfast,3.0,Ballinamore,3.0,N41 RT22,54.05262,-7.79883,Damien Hamill,13
720,2,GAS08022,Number 31,4.0,Dublin 2,4.0,D02 CP70,53.3334,-6.25362,Ray Hingston,22
721,3,HOS010054,Snoozles,4.0,Galway city,4.0,H91 D378,53.27522,-9.04504,Jessica Conneely,130
722,1,HHS04504,The Old Imperial Hotel,4.0,Youghal,4.0,P36 K006,51.95552,-7.8501,Dan Leahy,18
723,7,WSL40823,Áras Ghleann Cholm Cille,3.0,Glencolmcille,3.0,F94 HH31,54.69529,-8.7708,Leon Bouwer,19
724,2,GAS08024,Kinvara Guesthouse,4.0,Kinvara,4.0,H91 EKC2,53.13856,-8.9382,John Burke,23
725,1,HHS04506,Lough Rea Hotel & Spa,4.0,Loughrea,4.0,H62 Y189,53.2028,-8.58648,Damien McManus,91
726,1,HHS04507,Frontier Hotel,4.0,Bridgend,4.0,F93 XH29,55.04016,-7.3784,Eunan McDaid,15
727,1,HHS04509,Viking House Hotel,4.0,Kincasslagh,4.0,F94 HR60,55.02267,-8.38559,Colm Bonner,14
728,6,CCS00338,Camac Valley Tourist Caravan & Camping Park,4.0,Clondalkin,4.0,D22 DR60,53.1817,-6.2455,Vincent Keogh,213
729,1,HHS04511,Step House,4.0,Borris,4.0,R95 V2CR,52.60121,-6.92744,Cait Coady,20
730,8,SCS08886,The Courtyard - Sheen Falls Country Club,4.0,Kenmare,4.0,V93 HR27,51.8743,-9.56349,Conor  Hennigan,20
731,3,HOS010061,Valley Lodge Farm Hostel,4.0,Claremorris,4.0,F12 DX74,53.78425,-9.05805,Edward Barrett,28
732,2,GAS08026,Perryville House,4.0,Kinsale,4.0,P17 RK16,51.7058,-8.52081,Laura Corcoran,30
733,7,WSL41170,Cloverfox Connemara,3.0,Letterfrack,3.0,H91 R7R8,53.55357,-9.94787,Vincent Flannery,1
734,1,HHS40255,Phoenix Park Hotel,4.0,Dublin 8,4.0,D08 E6KF,53.34836,-6.29479,Liam Smith,16
735,1,HHS04513,The Waterfront Hotel,4.0,Baltimore,4.0,P81 WR15,51.483,-9.37326,Youen & Kate Jacob,13
736,8,SCS08889,Arranmore Holiday Village,4.0,Arranmore,4.0,F92 TR24,54.98019,-8.50296,Noirin Ui Mhaoldomhnaigh,8
737,1,HHS04516,Talbot Hotel,4.0,Belmullet,4.0,F26 NP08,54.22334,-9.98537,Tom Talbot,31
738,1,HHS04518,Westport Country Lodge Hotel,4.0,Westport,4.0,F28 P642,53.78452,-9.46449,Pat Neary,21
739,3,HOS010067,Bay View House,4.0,Clare Island,4.0,F28 XY60,53.80156,-9.95301,Carl O'Grady,22
740,1,HHS04519,Horetown House,4.0,Foulksmills,4.0,Y35 T32A,52.31636,-6.72156,Niamh White,10
741,1,HHS04520,Dromquinna Manor,4.0,Kenmare,4.0,V93 PK83,51.8715,-9.64383,John Brennan,10
742,1,HHS04521,Arthaus Hotel,4.0,Dublin 2,4.0,D02 TW61,53.33946,-6.26403,Stephen Moore,41
743,3,HOS010068,The Connemara Hostel (Sleepzone),4.0,Leenane,4.0,H91 TP63,53.59397,-9.77802,Ronan Garvey,85
744,8,SCS08891,Clonabreany Courtyard,4.0,Crossakiel,4.0,A82 R9C8,53.71692,-7.0654,Elaine Daly,10
745,2,GAS08028,The Cliff at Lyons,4.0,Celbridge,4.0,W23 HXH3,53.30065,-6.55511,Arkle Limited,34
746,1,HHS04217,Mulroy Woods Hotel,4.0,Milford,4.0,F92 TD4F,55.0765,-7.68084,Marty Kelly,45
747,10,SCL32572,Grange Lodge,4.0,Strokestown,4.0,F42 NX68,53.82309,-8.07216,Barry Caslin,1
748,6,CCS34069,Carne Beach Holiday Park,4.0,Carne,4.0,Y35 XV78,52.19972,-6.35563,Raymond Doyle,610
749,7,WSL40253,Slieve Aughty Centre,3.0,Kylebrack,3.0,H62 DX77,53.19891,-8.56609,Esther Zyderlaan,14
750,1,HHS34130,Ballyliffin Townhouse Hotel,4.0,Ballyliffin,4.0,F93 WN93,55.2776,-7.39494,Cathal Doherty,17
751,1,HHS34218,The Pier Hotel,4.0,Limerick,4.0,V94 E6HD,52.66465,-8.6291,John Farrelly,54
752,10,SCL34482,Mia's Cottage,4.0,Clonmany,4.0,F93 HDW9,55.2664,-7.4863,Dolores Mc Carron,1
753,6,CCS34094,Dunmore East Holiday Park,4.0,Dunmore East,4.0,X91 A9PY,52.15922,-6.99252,Grace Skehan,102
754,1,HHS34227,Kilcooly's Country House,4.0,Ballybunnion,4.0,V31 DR60,52.51096,-9.67027,John O'Connor,17
755,3,HOS34556,Galway City Hostel,4.0,Galway,4.0,H91 TF62,53.2742,-9.04763,Jessica Conneely,67
756,5,SCS34102,Broc House Suites,4.0,Dublin 4,4.0,D04 KT99,53.31694,-6.21855,Ciara Corrigan,24
757,1,HHS34016,The Woodfield Hotel,4.0,Clifden,4.0,H71 V272,53.48773,-10.0218,Rebecca Gavin,10
758,2,GAS35157,Viewmount House,4.0,Longford,4.0,N39 N2X6,53.72148,-7.77076,Maggie Brewster,12
759,1,HHS34450,New Park Hotel,4.0,Athenry,4.0,H65 NW50,53.29743,-8.74751,Alacoque Feeney,10
760,3,HOS35250,Croagh Patrick Hostel,4.0,Westport,4.0,F28 PH94,53.77856,-9.63635,Mary Coffey,87
761,1,HHS35165,Nox Hotel,4.0,Galway city,4.0,H91 KX65,53.28643,-9.0423,Victor O Brien,102
762,1,HHS34541,The Upton Court Hotel,4.0,Kilmuckridge,4.0,Y25 F9X7,52.51751,-6.28027,Sean Doyle,17
763,1,HHS34418,The Standing Stone Hotel,4.0,Ballinamore,4.0,N41 A297,54.05342,-7.79839,Eamon Walsh,23
764,1,HHS34590,The Ashe Hotel,4.0,Tralee,4.0,V92 W56F,52.27068,-9.70455,Colin Boyle,96
765,10,SCL15934,12 Glenmalure Pines,4.0,Greenane,4.0,A67 FT82,52.9333,-6.29704,Ron Friend,1
766,10,SCL15278,12 Mulranny Holiday Village,4.0,Mulranny,4.0,F28 NY19,53.90733,-9.78168,Kevin McMahon,1
767,10,SCL15671,15 Morrison Terrace,4.0,Ballina,4.0,F26 W2C9,54.10873,-9.15958,Breege Cahill,1
768,10,SCL22467,"2, 9 & 13 Mountain View",4.0,Kenmare,4.0,V93 CK24,51.87195,-9.56521,Tony Sisk,3
769,13,BBL40584,2 Mile Lodge,4.0,Kenmare,4.0,V93 DR63,51.88576,-9.5934,Patricia  McGrath,4
770,10,SCL32382,2 Millfield House,4.0,Kenmare,4.0,V93 VN34,51.88282,-9.59854,Gail O'Sullivan,1
771,10,SCL15071,25 Silver Strand,4.0,Ballycotton,4.0,P25 T957,51.83143,-8.02102,Padraig Hyde,1
772,11,SCL15602,9 Baggot Rath House,4.0,Dublin 4,4.0,D04 FT68,53.3342,-6.22385,Donal & Louise Mc Ging,1
773,13,BBL25046,Aaron Vale,4.0,Drogheda,4.0,A92 NC42,53.72138,-6.36506,Peter Byrne,3
774,13,BBL10991,Abbey Court,4.0,Kenmare,4.0,V93 PC90,51.88248,-9.56842,Brendan and Geraldine Ceallaigh,3
775,10,SCL15620,Abbey Farm Holiday Homes,4.0,Skibbereen,4.0,P81 TC98,51.55515,-9.29544,Mary Fitzgerald,4
776,13,BBL12898,Abbey House B&B,4.0,Wexford,4.0,Y35 RX86,52.34039,-6.4647,Georgina O'Connor,7
777,13,BBL10748,Abbey View,4.0,Galway city,4.0,H91 W998,53.29792,-9.09941,Bernie McTigue,3
778,10,SCL14983,Abhainn Ri Cottages,4.0,Hollywood,4.0,W91 W310,53.0986,-6.56305,Niamh Byrne,4
779,10,SCL15657,Achill Cottages,4.0,Achill Island,4.0,F28 AW73,53.93165,-9.94585,Stephen Corrigan,4
780,13,BBL11400,Achill Isle House,4.0,Achill Island,4.0,F28 FE44,53.97422,-10.08604,Sheila Mangan,6
781,10,SCL15269,Acorn Cottage and Clew Bay Cottage,4.0,Westport,4.0,F28 ND62,53.90662,-9.77802,Patrick Shortt,2
782,10,SCL23957,Adare Farm Cottage,4.0,Adare,4.0,V94 K160,52.55267,-8.80121,Bryan Doherty,1
783,13,BBL11471,Aisling House,4.0,Knock,4.0,F12 EW62,53.79352,-8.91009,Karen Coyne,6
784,13,BBL11041,Alderhaven Country Home,4.0,Killarney,4.0,V93 XK4N,52.05743,-9.48418,Norrie O' Neill,6
785,13,BBL11311,Allendale,4.0,Carrigallen,4.0,H12 E642,53.9749,-7.64702,Ann Murray,3
786,13,BBL13772,Almanii B&B,4.0,Dublin 9,4.0,D09 V6W4,53.38732,-6.24436,Mary O'Leary,4
787,13,BBL11012,An Bruachan,4.0,Kenmare,4.0,V93 R2P5,51.887,-9.596,Julia O'Connor,5
788,13,BBL10025,An Crannóg,4.0,Ballyconnell,4.0,H14 CX94,54.09728,-7.55507,Joy Dermody,4
789,13,BBL10952,An Dooneen,4.0,Dingle,4.0,V92 K2D2,52.20074,-10.34374,Mary Hurley McHugh,4
790,13,BBL10590,An Duna Ri,4.0,Killarney,4.0,V93 X3T9,52.01942,-9.48523,Sheila Doona,3
791,13,BBL34673,An Riasc B&B,4.0,Dingle,4.0,V92 Y562,52.21726,-10.34049,Denise Ui Bheaglaoi (Begley),4
792,13,BBL10390,An Rosalithir,4.0,Rosscarbery,4.0,P85 E443,51.59393,-9.01371,Catherine O’Sullivan,4
793,13,BBL34103,Loughdan House,4.0,Lough Dan,4.0,A98 CX45,53.0669,-6.28907,Sean Byrne,4
794,13,BBL10585,Annandale House,4.0,Dublin 9,4.0,D09 T2P6,53.37546,-6.24222,Julie Arnott,4
795,7,WSL35227,Annie Mays,3.0,Skibbereen,3.0,P81 RV07,51.54932,-9.2687,Angela Hurley,8
796,7,WSL35547,Aran Walkers Lodge,3.0,Aran Islands,3.0,H91 T672,53.12889,-9.74256,Seán Flaithearta,6
797,13,BBL11095,Applecroft House,4.0,Killarney,4.0,V93 D218,52.05272,-9.49756,Kathy Brosnan,4
798,13,BBL33321,Aran Lodge,4.0,Ballylickey,4.0,P75 P294,51.72312,-9.44175,Deirdre O'Connell,4
799,11,SCL15351,Arasain Bhalor,4.0,Falcarragh,4.0,F92 WR9F,55.13645,-8.10316,Mary McGarvey - Boyle,3
800,13,BBL34466,Ard Einne House,4.0,Aran Islands,4.0,H91 P266,53.10017,-9.65556,Clodagh Ni Ghoill-Mullin,6
801,13,BBL10665,Ard Mhuiris,4.0,Aran Islands,4.0,H91 A6P2,53.12246,-9.66683,Cait Flaherty,5
802,13,BBL10285,Ard Na Laoi,4.0,Cobh,4.0,P24 F224,51.84951,-8.29713,Bernadette O'Shea,5
803,7,WSL36163,Ardboula House,3.0,Tulla,3.0,V95 Y5A0,52.89454,-8.77484,Christine O'Brien,1
804,13,BBL10655,Ard-Cill,4.0,Swords,4.0,K67 WK46,53.47772,-6.29747,Sheila White,3
805,13,BBL10494,Ardlee,4.0,Letterkenny,4.0,F92 HC56,54.95741,-7.71896,Elizabeth Cullen,6
806,13,BBL10464,Ardlenagh View,4.0,Donegal,4.0,F94 WC64,54.63336,-8.11791,Eileen Mulhern,4
